Time,Subtitle,Translation
27:04,ペラペラになりたいんだけど 何か 伝えられないから…,"I want to improve, but I can't communicate what I'm thinking."
27:10,ちょっと静かに なっちゃうかもしれないし,So sometimes I don't speak.
27:13,えっと… バカみたいに なっちゃうかもしれないし,"Or when I do, I'm worried that I sound stupid."
27:17,（悠介）いや でも本当に 気にしなくていいと思う そういうのは,I don't think you have to worry about that.
27:21,ありがとうございます,Thank you.
27:23,（悠介）俺も来た時ね 本当マジ 全然しゃべれなくて 英語,"When I first moved here, I couldn't speak English at all."
27:29,当時の俺は 本当に バカみたいな感じだったけど 話してる時とか,"Back then, I sounded really stupid when I spoke."
27:34,そう でも全然そんな,But you really don't...
27:37,少なくとも ここの人はさ 全然 気にしないし,At least the people here don't care.
27:42,心配してくれて ありがとうございます,Thanks for worrying about me.
27:51,（悠介）明日？ （ﾛｰﾚﾝ）イエス,Tomorrow?
27:53,明日どうしようかな… 決めてない もしかしたら,What should I do? I haven't decided. I might...
27:58,どうしよう 友達と遊ぼっかな,Maybe I'll hang out with friends.
28:02,すごい暇,I'm totally free.
28:04,めっちゃ暇ね （悠介）うん,-Really free. -Yeah.
28:07,バイトは いつ休み？,When's your day off?
28:10,そうね まあ今週は えっとー 金曜日と 土曜日　暇,"Let me see, I'm off Friday and Saturday this week."
28:19,で…,And...
28:21,木曜日の夜も,"Thursday evening, too."
28:23,（ﾛｰﾚﾝ）暇 （悠介）いいじゃん,-I'm free. -Nice.
28:27,ノースショア行こっか みんなで,Should we all go to North Shore?
28:29,（悠介）ノースショア？ （ﾛｰﾚﾝ）みんな ずーっと言ってた,-North Shore? -Everyone keeps talking about it.
28:32,（悠介）ああ ねっ （ﾛｰﾚﾝ）今週 “ノースショア行こう ノースショア行こう” “ノースショア”,"-Oh, yeah. -Like, ""Let's go to North Shore."""
28:37,言ってたね そういえば,They were saying that.
28:38,（ﾛｰﾚﾝ）私も言ってた めっちゃ （悠介）よっしゃ,"-I was saying it, too. -Yeah."
28:41,（ﾛｰﾚﾝ）楽しいと思う 土曜日とか （悠介）うん 楽しみ めちゃくちゃ,"-I think it'll be fun. -Yeah, I'm looking forward to it."
28:43,土曜日？,Saturday?
28:44,（悠介）土曜日？ （ﾛｰﾚﾝ）土曜日,-Saturday? -Saturday.
28:46,（悠介）いいよ,Okay.
28:49,まだ しばらく描く感じ？,Are you going to paint for a while?
28:52,（悠介） じゃあ 邪魔しちゃ悪いから,I won't bother you then.
28:55,（ﾛｰﾚﾝ）全然 （悠介）このへんで,-Not at all. -I'll go.
28:59,（悠介）じゃあ （ﾛｰﾚﾝ）じゃあ see you.,See you.
29:01,（悠介）おやすみ （ﾛｰﾚﾝ）おやすみ,-Good night. -Good night.
29:11,ローレンさん すいません もうちょっと誘ってつかーさい,"Lauren, please ask him more."
29:14,無理なんです （山里）童貞ですけえ （YOU）まあ でもね でもね,"-Because he can't, and he's a virgin. -Well, but..."
29:18,（健太郎）頑張ったと思う （山里）頑張った？ （山里）あいつ？ （YOU）頑張ったよ,-He tried. -He tried.
29:21,頭の中のウクレレはもうね,His mind is as good as his ukulele playing.
29:26,（馬場園）弾いてる 弾いてる！ （山里）うわっ すごい！,He's really playing it.
29:27,（馬場園）すごい弾いてる！ （山里）ビートすごい！,He's really playing it. -All around... -He's hitting it.
29:29,（徳井）周りをズワーッ （山里）叩いてる！,-All around... -He's hitting it.
29:31,打楽器としても叩いてる！,He's hitting it!
29:33,（馬場園）弾いて叩いて （山里）弾いて叩いて,-Playing and hitting. -Playing and hitting.
29:35,でもね 自分から言い出せない,But he can't bring himself to ask.
29:37,ローレンもローレンで,"And Lauren, too."
29:39,言いたいけども,"She wants to ask, but..."
29:42,でも“みんなでノースショア 行こっか”ぐらいが精一杯かなぁ,Let's all go to North Shore was the best she could do.
29:46,悠介は “みんなか…”ってなっちゃう “みんなか…”ってなります ああいう時,"-And for Yusuke, it's ""Oh, with everyone."" -Yes, of course."
29:50,（YOU）何か でも 18歳同士の会話で かわいかった,But it felt like a conversation between 18 year olds. It was cute.
29:54,（山里）しかもね お互い才能がある いや めちゃくちゃ… （健太郎）いいっすね,And they're both talented. It's so great.
29:58,あー 初めてだな カップル応援しちゃうな,It's the first time I'm cheering for a couple.
30:00,（馬場園） 邪魔したら悪いからって言って ねえ 帰っていく感じも,"And the way he left, saying ""I don't want to bother you."""
30:03,（山里）“そんなことないのに” みたいなこと言ってましたよね,"-She said, ""Not at all."" -Right?"
30:07,神様もそれ報告されても 困ると思うけど,I don't think God will know what to do with that information.
30:11,うるせえな こいつ,That was so uncalled for.
30:13,（YOU）ねー イライラするわー,You're so annoying.
30:16,（健太郎）何で そんな発想になる （馬場園）いちいち うるせえな,Why do you say stuff like that?
30:19,ローレンが下で エリック呼び出したじゃないっすか,"When Lauren called out Eric and they talked about hugging,"
30:23,その時 ハグだ何だみたいになって “私 普段ハグしない”,"When Lauren called out Eric and they talked about hugging, she said she normally doesn't hug and wanted to have coffee instead."
30:26,“ハグしないから コーヒーを ハグ代わりにしよう”って…,she said she normally doesn't hug and wanted to have coffee instead.
30:29,でも悠介とハグしてたから （山里）本当だ！,-But she gave Yusuke a hug. -That's true!
30:31,じゃあ さっきの終わったあとのハグは 相当な意味 持ってたんだ？ ちゃんと,So that hug had some meaning.
30:35,悠介 ハグのあと すぐ ウクレレ こうしてたよね？,Yusuke placed his ukulele in front of him right after.
30:39,（馬場園）どっちの？ どっちの？ （山里）ＹＯＵさん！ どっちのじゃない ウクレレは１個しかないんですよ！,-Which ukulele? -There's only one ukulele!
30:42,（YOU）楽器のほう （馬場園）ああ 楽器のほう,"-The instrument. -Oh, the instrument. There's only one ukulele!"
30:45,ウクレレ ガッてこうして しばらくして バキッていうたもん,"He'll have the ukulele in front, and suddenly you'll hear a sound."
30:49,ちょっと暴走…,He's getting out of control.
30:50,バキッ　ジャ～ン,You'll hear it crack.
30:53,（山里）やかましいわ！ （馬場園）奏でた,"Quiet, you!"
30:55,奏でた 奏でた,He played it!
30:57,“奏でた”じゃないよ 本当に,He didn't play it.
30:58,（YOU）ウクレレがウクレレを奏でた トリちゃーん！,-The ukulele played the ukulele! -Torichan!
31:04,（侑哉） 学校 始まったよ やっと,School finally started.
31:07,（ｴﾘｯｸ）あの子どうなったん？ （侑哉）どの子？,-What happened with the girl? -Which girl?
31:09,（ｴﾘｯｸ）日本人の子 （侑哉）めっちゃ積極的に来る子？,-The Japanese girl. -The really forward one?
31:12,一番最初に話してた 今日 あんま話さなかった 何か,The one I told you about? We didn't really talk today.
31:15,いいなあ そんなん 出会いがあるだけ,It's nice that you can meet people.
31:22,（侑哉）そうか？ （ｴﾘｯｸ）全くないで,-That's true. -I don't get to.
31:23,（侑哉）俺 でもエビアンとも 結構 個人で連絡してるよ,Avian and I have been talking a lot lately.
31:27,（ｴﾘｯｸ）マジで？,Seriously?
31:28,“今日 何してるん？”って？ （侑哉）え？ （ｴﾘｯｸ）“今日 何してるん？”,"Like, ""What are you up to?"" Something like that."
31:33,エビアン 落とす予定だから （ｴﾘｯｸ）マジで？,-I plan to get her. -Seriously?
31:35,結構 気楽？ 一緒におって 気楽,-It's easy to be with her? -It is.
31:39,俺 結構 そやな…,I'm pretty...
31:42,最近 奈緒美とあれじゃん 何か 仲いいじゃん,You've been close to Naomi lately.
31:46,俺？ 奈緒美と？ そう？,-Me and Naomi? Really? -Yeah.
31:48,（侑哉）超いじってんじゃん （悠介）そう見える,It seems like you pick on her a lot.
31:51,両方とも いじってるよ めっちゃ （侑哉）俺もいじってるけど,"-You both pick on her. -Yeah, I do, too."
31:55,（侑哉）いる？ （悠介）え？,-You? -What?
31:56,いる？ こん中に,Do you like anyone here?
31:58,２人で ちょっと出かけたいな みたいな,Is there anyone you want to hang out with on your own?
32:01,（侑哉）出かけて ちょっと 展開あったらいいな みたいな,"Yeah, like go out and have something happen."
32:06,最初は何か 全然 そんな感じしなかったんだけど ローレンと話した時 意外と…,"At first, it wasn't like this at all, but when I was talking to Lauren..."
32:11,（侑哉）合った？ （悠介）落ち着いてた （ｴﾘｯｸ）おー ローレンや,"-it felt really natural. -Oh, Lauren."
32:15,普通に一番 かわいい子いくんや みたいな,You're choosing the cutest one.
32:19,ただの面食いやん 面食いじゃないよ 一応言うけど （侑哉）ハハハ…,-You're just attracted to her looks. -Let me just say that that's not it.
32:23,何でローレンがいいの？ 一番,What do you like about Lauren?
32:26,何か 想像力の捉え方が好き めっちゃ,I like how she finds inspiration.
32:30,（ｴﾘｯｸ）おー 音楽家としてね,"-As a musician? -Tonight, too."
32:33,（悠介）本人も そう 今日 話してたんだけど,"-As a musician? -Tonight, too. When we were talking, she said when she draws,"
32:35,絵 描く時に,"When we were talking, she said when she draws,"
32:36,音楽聴いて それで描く時もあるんだって,she sometime listens to music and draws inspiration from it.
32:40,めっちゃ知ってるやん,You know her well.
32:42,（侑哉･ｴﾘｯｸ）ハハハ… （侑哉）２人で話してるんだって 最近,The two of you have been talking a lot.
32:45,あれだって そういえば 何だっけ？ どこだっけ？,"Oh, that thing on Saturday. What is it?"
32:49,土曜日のやつ,Where is it?
32:51,（ｴﾘｯｸ）あー ノースショア？ （侑哉）ノースショア,"-Ah, North Shore? -North Shore."
32:53,（侑哉）あれ ローレンも来るよ そういえば,Lauren's coming to that.
32:55,まあ 本人が言ってたからね （侑哉）そう,"-Yeah, she said she would. -Yeah."
32:58,ウクレレ出さなあかんのちゃう？ そこは,You should bring your ukulele.
33:01,そこまで持っていくの？ （侑哉）そこはもう 悠介…,"-Bring it all the way there? -Yusuke, we'll just be..."
33:04,見てよう 外から 見守ってよう,watching over you from afar.
